1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12807,11027,10585,11190,10004,10621,10322,10610,11421,11074,11914,13003,12106,10382,11531,11119,11034,11507,10995,11108,11442,10838,10629,11182,11538,9739,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11302,11074,11914,13003,12106,10382,11531,11119,11034,11383,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11184,11074,11914,13003,12106,10382,11531,11119,11034,11383,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11184,11074,11903,13003,12106,10259,11531,11119,11034,11383,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11184,11074,11903,13003,12106,10259,11531,11119,11034,11383,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11184,11074,11903,13003,12106,10259,11531,11119,11034,11383,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11184,11074,11903,13003,12106,10259,11531,11119,11034,11383,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11134,11074,11903,13003,12106,10259,11531,11119,11034,11361,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12764,11027,10585,11190,10004,10621,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11361,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12748,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11361,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12748,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11361,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12748,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11361,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12735,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11361,10995,11108,11442,10838,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11361,10995,11108,11442,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11350,10995,11108,11442,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11350,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11350,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12689,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12678,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12651,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12651,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12609,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10631,10629,11182,11538,9669,11780,9723,11625,10603,
12465,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10447,10629,11182,11538,9669,11780,9723,11625,10603,
12374,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11437,10447,10629,11182,11538,9669,11780,9723,11625,10603,
12374,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11433,10447,10629,11182,11538,9669,11780,9723,11625,10603,
12374,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11397,10447,10629,11182,11538,9669,11780,9723,11625,10603,
12374,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11397,10447,10629,11182,11538,9669,11780,9723,11625,10603,
12374,11027,10585,11190,10004,10605,10322,10610,11134,11074,11903,13003,12106,10245,11531,11119,11034,11349,10995,11108,11397,10447,10629,11182,11538,9669,11780,9723,11625,10603,
